"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.019625041E-3,1.425130177E-1,-3.131306189E0,3.159426033E-1,3.150429834E0
1.196562505E-2,5.195490843E-1,-2.456226431E0,-9.497550523E-1,2.684215749E0
2.191162505E-2,2.551493361E0,1.861369068E1,-6.341669072E0,1.982917965E1
3.185762500E-2,3.014923208E0,1.775390089E0,-4.652082195E0,5.820965613E0
4.180362500E-2,1.069948663E0,-6.450291628E0,-3.751924396E0,7.538434114E0
5.174962501E-2,-1.183788105E0,-6.936950124E0,-2.934570186E0,7.624587430E0
6.169562502E-2,1.027295564E0,-8.305205603E0,-2.004209179E0,8.605151406E0
7.164162502E-2,4.027528812E0,-8.483593043E0,-1.200857735E0,9.467544484E0
8.158762503E-2,5.171458787E0,-8.526148494E0,-9.835997598E-1,1.002031250E1
9.153362503E-2,3.676177810E0,-9.172235418E0,-2.264904950E0,1.013775026E1
1.014796250E-1,1.810682713E0,-9.328584117E0,-3.402741541E0,1.009354762E1
1.114256250E-1,7.456398636E-1,-7.933286435E0,-3.405683860E0,8.665546435E0
1.213716250E-1,7.568337733E-1,-5.559288229E0,-2.923825343E0,6.326708276E0
1.313176250E-1,1.380126497E0,-2.861272999E0,-2.579970471E0,4.092417373E0
1.412636250E-1,1.264289646E0,-1.593204297E0,-1.847329406E0,2.747608811E0
1.512096250E-1,6.840552342E-1,-1.426974973E0,-2.014166256E-1,1.595229700E0
1.611556250E-1,1.077834803E-1,-8.137704509E-1,2.115492218E0,2.269173186E0
1.711016250E-1,-7.014068466E-1,-1.073010850E-1,4.622273090E0,4.676418887E0
1.810480417E-1,-1.340384141E0,6.337165546E-1,6.578213503E0,6.743227655E0
1.909940417E-1,-2.238574353E0,8.360237843E-1,7.245633409E0,7.629505515E0
2.009400417E-1,-2.673355767E0,4.670527822E-1,7.082565089E0,7.584701550E0
2.108860417E-1,-2.271684796E0,2.149793154E-1,6.643868380E0,7.024795724E0
2.208320417E-1,-1.261955438E0,2.067183691E-1,5.918590275E0,6.055161010E0
2.307780417E-1,-2.250488055E-1,2.195494992E-1,5.059387543E0,5.069146995E0
2.407240417E-1,1.103200609E0,-4.303164804E-1,4.164725541E0,4.329799383E0
2.506700417E-1,2.602074700E0,-5.113419324E-1,3.347063769E0,4.270257508E0
2.606160417E-1,3.638410059E0,-4.188728946E-1,1.764078650E0,4.065151380E0
2.705620417E-1,3.709340293E0,-2.312363291E-1,-4.021429874E-2,3.716758378E0
2.805080417E-1,2.814056733E0,-3.527233440E-1,-1.111187321E0,3.045991844E0
2.904550417E-1,7.436371922E-1,-7.869697380E-1,-7.673843430E-1,1.327100739E0
3.004010417E-1,-1.250269777E0,-9.970736450E-1,5.327415723E-1,1.685569326E0
3.103470417E-1,-2.209699633E0,-8.023648721E-1,6.724841791E-1,2.445157832E0
3.202930417E-1,-2.600201252E0,-2.733123082E-1,4.044494216E-1,2.645623840E0
3.302390417E-1,-2.710746372E0,5.516076136E-1,3.784171790E-1,2.792063111E0
3.401850417E-1,-2.656770725E0,1.272382777E0,1.397560555E-1,2.949054148E0
3.501310417E-1,-2.591642683E0,1.910863059E0,-2.555445202E-1,3.230063842E0
3.600770417E-1,-2.630128471E0,2.384081730E0,-5.426422240E-1,3.591083688E0
3.700230417E-1,-2.717628545E0,2.667340736E0,-6.539455819E-1,3.863658414E0
3.799690417E-1,-2.769115033E0,2.852912065E0,-4.833195899E-1,4.005084661E0
3.899150417E-1,-2.617816574E0,3.083019882E0,-2.020267095E-1,4.049541949E0
3.998610417E-1,-2.333742465E0,3.438354592E0,9.119025171E-2,4.156555288E0
4.098070417E-1,-2.053769594E0,3.839119830E0,8.327604532E-2,4.354738283E0
4.197530417E-1,-1.875380400E0,4.063702027E0,-1.847544730E-1,4.479381657E0
4.296990417E-1,-1.599813990E0,4.146647705E0,-6.085359590E-1,4.486023629E0
4.396450417E-1,-1.020870643E0,4.098635048E0,-1.076598117E0,4.358904636E0
4.495910417E-1,-3.344309145E-1,3.888490210E0,-1.563590489E0,4.204404282E0
4.595370417E-1,2.957211775E-1,3.517269199E0,-2.087621026E0,4.100828597E0
4.694830417E-1,8.228926921E-1,3.133019423E0,-2.497199625E0,4.090106240E0
4.794290417E-1,1.220126796E0,2.767163233E0,-2.691309058E0,4.048338696E0
4.893750417E-1,1.202742439E0,2.447928062E0,-2.553559767E0,3.736255968E0
4.993210417E-1,8.030565977E-1,2.000272248E0,-2.102534349E0,3.011086126E0
